 TITLE = "str_data "  
 VARIABLES = "X", "Y", "Z", "D", "P", "M", "S", 
ZONE I=   26, J=   18, K=    9, F=POINT  
 -8.0203e-01   1.9486e-01  -4.3200e-02   9.8983e-01   9.8589e-01   2.0095e+00   1.0001e+00 
 -8.2291e-01   1.9282e-01  -4.2748e-02   9.9708e-01   9.9594e-01   2.0028e+00   1.0000e+00 
 -8.4200e-01   1.8869e-01  -4.1831e-02   9.9967e-01   9.9956e-01   2.0003e+00   1.0000e+00 
 -2.6079e-01   1.4749e-01  -1.9417e-02   7.1056e-01   6.2587e-01   2.2831e+00   1.0098e+00 
 -2.8114e-01   1.5499e-01  -2.0404e-02   8.4390e-01   7.9784e-01   2.1277e+00   1.0118e+00 
 -3.0207e-01   1.6117e-01  -2.1218e-02   9.6353e-01   9.5771e-01   2.0135e+00   1.0088e+00 
 -3.2313e-01   1.6636e-01  -2.1902e-02   1.0004e+00   1.0085e+00   1.9817e+00   1.0079e+00 
 -3.4422e-01   1.7067e-01  -2.2469e-02   1.0226e+00   1.0393e+00   1.9634e+00   1.0073e+00 
 -3.6550e-01   1.7419e-01  -2.2932e-02   1.0539e+00   1.0841e+00   1.9363e+00   1.0073e+00 
 -3.8730e-01   1.7698e-01  -2.3300e-02   1.0784e+00   1.1192e+00   1.9162e+00   1.0069e+00 
 -4.0968e-01   1.7930e-01  -2.3605e-02   1.0814e+00   1.1232e+00   1.9139e+00   1.0066e+00 
 -4.3288e-01   1.8100e-01  -2.3829e-02   1.0040e+00   1.0108e+00   1.9836e+00   1.0051e+00 
 -4.5692e-01   1.8203e-01  -2.3964e-02   8.8574e-01   8.4682e-01   2.1012e+00   1.0036e+00 
 -4.8133e-01   1.8282e-01  -2.4069e-02   8.2489e-01   7.6509e-01   2.1688e+00   1.0017e+00 
 -5.0601e-01   1.8352e-01  -2.4161e-02   7.9978e-01   7.3260e-01   2.1971e+00   1.0016e+00 
 -5.3089e-01   1.8424e-01  -2.4256e-02   7.8599e-01   7.1508e-01   2.2121e+00   1.0018e+00 
 -5.5592e-01   1.8511e-01  -2.4370e-02   7.7724e-01   7.0410e-01   2.2217e+00   1.0020e+00 
 -5.8109e-01   1.8622e-01  -2.4516e-02   7.7455e-01   7.0082e-01   2.2242e+00   1.0022e+00 
 -6.0633e-01   1.8767e-01  -2.4707e-02   7.7601e-01   7.0302e-01   2.2219e+00   1.0027e+00 
 -6.3162e-01   1.8943e-01  -2.4939e-02   7.8220e-01   7.1102e-01   2.2142e+00   1.0028e+00 
 -6.5697e-01   1.9139e-01  -2.5197e-02   7.9705e-01   7.3021e-01   2.1981e+00   1.0032e+00 
 -6.8227e-01   1.9341e-01  -2.5462e-02   8.2636e-01   7.6804e-01   2.1661e+00   1.0031e+00 
 -7.0740e-01   1.9532e-01  -2.5714e-02   8.6841e-01   8.2315e-01   2.1219e+00   1.0029e+00 
 -7.3225e-01   1.9695e-01  -2.5929e-02   9.1023e-01   8.7827e-01   2.0813e+00   1.0019e+00 
 -7.5657e-01   1.9812e-01  -2.6083e-02   9.4572e-01   9.2575e-01   2.0487e+00   1.0010e+00 
 -7.7990e-01   1.9853e-01  -2.6137e-02   9.7185e-01   9.6120e-01   2.0254e+00   1.0004e+00 
 -8.0203e-01   1.9789e-01  -2.6052e-02   9.8814e-01   9.8356e-01   2.0109e+00   1.0001e+00 
 -8.2291e-01   1.9582e-01  -2.5780e-02   9.9656e-01   9.9522e-01   2.0033e+00   1.0000e+00 
 -8.4200e-01   1.9162e-01  -2.5227e-02   9.9960e-01   9.9946e-01   2.0004e+00   1.0000e+00 
 -2.6079e-01   1.4862e-01  -6.4887e-03   6.8505e-01   5.9420e-01   2.3181e+00   1.0091e+00 
 -2.8114e-01   1.5618e-01  -6.8187e-03   8.1363e-01   7.5846e-01   2.1599e+00   1.0124e+00 
 -3.0207e-01   1.6240e-01  -7.0906e-03   9.3422e-01   9.1750e-01   2.0409e+00   1.0092e+00 
 -3.2313e-01   1.6764e-01  -7.3192e-03   9.7286e-01   9.7025e-01   2.0063e+00   1.0084e+00 
 -3.4422e-01   1.7197e-01  -7.5086e-03   9.9487e-01   1.0005e+00   1.9878e+00   1.0077e+00 
 -3.6550e-01   1.7553e-01  -7.6636e-03   1.0262e+00   1.0446e+00   1.9600e+00   1.0075e+00 
 -3.8730e-01   1.7834e-01  -7.7865e-03   1.0540e+00   1.0840e+00   1.9365e+00   1.0070e+00 
 -4.0968e-01   1.8067e-01  -7.8883e-03   1.0616e+00   1.0947e+00   1.9295e+00   1.0068e+00 
 -4.3288e-01   1.8239e-01  -7.9633e-03   9.9502e-01   9.9885e-01   1.9909e+00   1.0059e+00 
 -4.5692e-01   1.8342e-01  -8.0084e-03   8.7754e-01   8.3644e-01   2.1083e+00   1.0043e+00 
 -4.8133e-01   1.8422e-01  -8.0434e-03   8.1121e-01   7.4771e-01   2.1829e+00   1.0022e+00 
 -5.0601e-01   1.8493e-01  -8.0741e-03   7.8340e-01   7.1198e-01   2.2139e+00   1.0021e+00 
 -5.3089e-01   1.8566e-01  -8.1060e-03   7.6704e-01   6.9139e-01   2.2326e+00   1.0023e+00 
 -5.5592e-01   1.8653e-01  -8.1439e-03   7.5716e-01   6.7917e-01   2.2439e+00   1.0026e+00 
 -5.8109e-01   1.8765e-01  -8.1928e-03   7.5393e-01   6.7525e-01   2.2474e+00   1.0028e+00 
 -6.0633e-01   1.8910e-01  -8.2564e-03   7.5434e-01   6.7612e-01   2.2460e+00   1.0033e+00 
 -6.3162e-01   1.9088e-01  -8.3341e-03   7.5993e-01   6.8330e-01   2.2387e+00   1.0035e+00 
 -6.5697e-01   1.9286e-01  -8.4204e-03   7.7451e-01   7.0194e-01   2.2220e+00   1.0038e+00 
 -6.8227e-01   1.9489e-01  -8.5090e-03   8.0592e-01   7.4214e-01   2.1872e+00   1.0039e+00 
 -7.0740e-01   1.9681e-01  -8.5930e-03   8.5180e-01   8.0161e-01   2.1378e+00   1.0034e+00 
 -7.3225e-01   1.9846e-01  -8.6650e-03   8.9821e-01   8.6248e-01   2.0919e+00   1.0023e+00 
 -7.5657e-01   1.9964e-01  -8.7163e-03   9.3809e-01   9.1554e-01   2.0551e+00   1.0012e+00 
 -7.7990e-01   2.0005e-01  -8.7345e-03   9.6770e-01   9.5556e-01   2.0288e+00   1.0005e+00 
 -8.0203e-01   1.9941e-01  -8.7062e-03   9.8631e-01   9.8105e-01   2.0124e+00   1.0002e+00 
 -8.2291e-01   1.9732e-01  -8.6151e-03   9.9600e-01   9.9444e-01   2.0038e+00   1.0000e+00 
 -8.4200e-01   1.9309e-01  -8.4303e-03   9.9952e-01   9.9936e-01   2.0004e+00   1.0000e+00 
 -2.6079e-01   1.4862e-01   6.4888e-03   6.5948e-01   5.6339e-01   2.3534e+00   1.0091e+00 
 -2.8114e-01   1.5618e-01   6.8188e-03   7.8299e-01   7.1884e-01   2.1937e+00   1.0125e+00 
 -3.0207e-01   1.6240e-01   7.0907e-03   9.0419e-01   8.7659e-01   2.0695e+00   1.0093e+00 
 -3.2313e-01   1.6764e-01   7.3192e-03   9.4427e-01   9.3065e-01   2.0324e+00   1.0085e+00 
 -3.4422e-01   1.7197e-01   7.5086e-03   9.6705e-01   9.6164e-01   2.0127e+00   1.0078e+00 
 -3.6550e-01   1.7553e-01   7.6636e-03   9.9843e-01   1.0055e+00   1.9838e+00   1.0077e+00 
 -3.8730e-01   1.7834e-01   7.7865e-03   1.0292e+00   1.0487e+00   1.9568e+00   1.0073e+00 
 -4.0968e-01   1.8067e-01   7.8883e-03   1.0402e+00   1.0642e+00   1.9463e+00   1.0071e+00 
 -4.3288e-01   1.8239e-01   7.9633e-03   9.8552e-01   9.8611e-01   1.9986e+00   1.0065e+00 
 -4.5692e-01   1.8342e-01   8.0085e-03   8.6938e-01   8.2607e-01   2.1152e+00   1.0049e+00 
 -4.8133e-01   1.8422e-01   8.0434e-03   7.9741e-01   7.3027e-01   2.1967e+00   1.0026e+00 
 -5.0601e-01   1.8493e-01   8.0742e-03   7.6667e-01   6.9111e-01   2.2320e+00   1.0025e+00 
 -5.3089e-01   1.8566e-01   8.1060e-03   7.4808e-01   6.6796e-01   2.2540e+00   1.0028e+00 
 -5.5592e-01   1.8653e-01   8.1439e-03   7.3696e-01   6.5432e-01   2.2669e+00   1.0032e+00 
 -5.8109e-01   1.8765e-01   8.1928e-03   7.3290e-01   6.4952e-01   2.2714e+00   1.0035e+00 
 -6.0633e-01   1.8910e-01   8.2565e-03   7.3250e-01   6.4922e-01   2.2711e+00   1.0038e+00 
 -6.3162e-01   1.9088e-01   8.3342e-03   7.3701e-01   6.5514e-01   2.2642e+00   1.0043e+00 
 -6.5697e-01   1.9286e-01   8.4205e-03   7.5123e-01   6.7308e-01   2.2475e+00   1.0046e+00 
 -6.8227e-01   1.9489e-01   8.5091e-03   7.8506e-01   7.1602e-01   2.2090e+00   1.0047e+00 
 -7.0740e-01   1.9681e-01   8.5931e-03   8.3464e-01   7.7954e-01   2.1540e+00   1.0040e+00 
 -7.3225e-01   1.9846e-01   8.6651e-03   8.8567e-01   8.4613e-01   2.1029e+00   1.0029e+00 
 -7.5657e-01   1.9964e-01   8.7164e-03   9.3001e-01   9.0481e-01   2.0619e+00   1.0016e+00 
 -7.7990e-01   2.0005e-01   8.7345e-03   9.6330e-01   9.4960e-01   2.0323e+00   1.0006e+00 
 -8.0203e-01   1.9941e-01   8.7063e-03   9.8437e-01   9.7838e-01   2.0140e+00   1.0002e+00 
 -8.2291e-01   1.9732e-01   8.6152e-03   9.9539e-01   9.9360e-01   2.0043e+00   1.0001e+00 
 -8.4200e-01   1.9309e-01   8.4304e-03   9.9944e-01   9.9924e-01   2.0005e+00   1.0000e+00 
 -2.6079e-01   1.4749e-01   1.9417e-02   6.3363e-01   5.3360e-01   2.3882e+00   1.0108e+00 
 -2.8114e-01   1.5499e-01   2.0404e-02   7.5298e-01   6.7966e-01   2.2299e+00   1.0111e+00 
 -3.0207e-01   1.6117e-01   2.1218e-02   8.7397e-01   8.3649e-01   2.0996e+00   1.0101e+00 
 -3.2313e-01   1.6636e-01   2.1902e-02   9.1650e-01   8.9315e-01   2.0586e+00   1.0091e+00 
 -3.4422e-01   1.7067e-01   2.2469e-02   9.4018e-01   9.2492e-01   2.0377e+00   1.0083e+00 
 -3.6550e-01   1.7419e-01   2.2933e-02   9.7167e-01   9.6838e-01   2.0079e+00   1.0081e+00 
 -3.8730e-01   1.7698e-01   2.3300e-02   1.0060e+00   1.0161e+00   1.9763e+00   1.0077e+00 
 -4.0968e-01   1.7930e-01   2.3605e-02   1.0182e+00   1.0333e+00   1.9639e+00   1.0075e+00 
 -4.3288e-01   1.8100e-01   2.3829e-02   9.7517e-01   9.7223e-01   2.0065e+00   1.0071e+00 
 -4.5692e-01   1.8203e-01   2.3964e-02   8.6182e-01   8.1684e-01   2.1210e+00   1.0059e+00 
 -4.8133e-01   1.8282e-01   2.4069e-02   7.8384e-01   7.1349e-01   2.2105e+00   1.0034e+00 
 -5.0601e-01   1.8352e-01   2.4161e-02   7.5017e-01   6.7088e-01   2.2503e+00   1.0033e+00 
 -5.3089e-01   1.8424e-01   2.4256e-02   7.2919e-01   6.4494e-01   2.2756e+00   1.0036e+00 
 -5.5592e-01   1.8511e-01   2.4370e-02   7.1675e-01   6.2982e-01   2.2903e+00   1.0039e+00 
 -5.8109e-01   1.8622e-01   2.4516e-02   7.1155e-01   6.2363e-01   2.2964e+00   1.0043e+00 
 -6.0633e-01   1.8767e-01   2.4707e-02   7.1031e-01   6.2228e-01   2.2971e+00   1.0045e+00 
 -6.3162e-01   1.8943e-01   2.4939e-02   7.1330e-01   6.2645e-01   2.2911e+00   1.0053e+00 
 -6.5697e-01   1.9139e-01   2.5197e-02   7.2787e-01   6.4456e-01   2.2736e+00   1.0055e+00 
 -6.8227e-01   1.9341e-01   2.5462e-02   7.6411e-01   6.9005e-01   2.2311e+00   1.0057e+00 
 -7.0740e-01   1.9532e-01   2.5714e-02   8.1736e-01   7.5747e-01   2.1707e+00   1.0046e+00 
 -7.3225e-01   1.9695e-01   2.5929e-02   8.7279e-01   8.2948e-01   2.1145e+00   1.0035e+00 
 -7.5657e-01   1.9812e-01   2.6083e-02   9.2159e-01   8.9373e-01   2.0690e+00   1.0020e+00 
 -7.7990e-01   1.9853e-01   2.6137e-02   9.5862e-01   9.4332e-01   2.0362e+00   1.0008e+00 
 -8.0203e-01   1.9789e-01   2.6053e-02   9.8233e-01   9.7558e-01   2.0156e+00   1.0002e+00 
 -8.2291e-01   1.9582e-01   2.5780e-02   9.9475e-01   9.9272e-01   2.0048e+00   1.0001e+00 
 -8.4200e-01   1.9162e-01   2.5227e-02   9.9935e-01   9.9912e-01   2.0006e+00   1.0000e+00 
 -2.6079e-01   1.4523e-01   3.2197e-02   6.1023e-01   5.0649e-01   2.4213e+00   1.0113e+00 
 -2.8114e-01   1.5262e-01   3.3835e-02   7.2392e-01   6.4270e-01   2.2647e+00   1.0103e+00 
 -3.0207e-01   1.5870e-01   3.5184e-02   8.4351e-01   7.9627e-01   2.1309e+00   1.0105e+00 
 -3.2313e-01   1.6382e-01   3.6318e-02   8.8856e-01   8.5557e-01   2.0846e+00   1.0095e+00 
 -3.4422e-01   1.6806e-01   3.7258e-02   9.1328e-01   8.8847e-01   2.0620e+00   1.0088e+00 
 -3.6550e-01   1.7153e-01   3.8027e-02   9.4483e-01   9.3146e-01   2.0315e+00   1.0085e+00 
 -3.8730e-01   1.7428e-01   3.8637e-02   9.8269e-01   9.8384e-01   1.9954e+00   1.0082e+00 
 -4.0968e-01   1.7656e-01   3.9142e-02   9.9784e-01   1.0049e+00   1.9804e+00   1.0079e+00 
 -4.3288e-01   1.7824e-01   3.9514e-02   9.6282e-01   9.5554e-01   2.0172e+00   1.0076e+00 
 -4.5692e-01   1.7925e-01   3.9738e-02   8.5348e-01   8.0660e-01   2.1276e+00   1.0069e+00 
 -4.8133e-01   1.8003e-01   3.9911e-02   7.7019e-01   6.9670e-01   2.2249e+00   1.0042e+00 
 -5.0601e-01   1.8072e-01   4.0064e-02   7.3399e-01   6.5123e-01   2.2684e+00   1.0041e+00 
 -5.3089e-01   1.8143e-01   4.0222e-02   7.1033e-01   6.2218e-01   2.2974e+00   1.0043e+00 
 -5.5592e-01   1.8228e-01   4.0410e-02   6.9647e-01   6.0546e-01   2.3142e+00   1.0047e+00 
 -5.8109e-01   1.8337e-01   4.0653e-02   6.8987e-01   5.9770e-01   2.3223e+00   1.0051e+00 
 -6.0633e-01   1.8480e-01   4.0969e-02   6.8771e-01   5.9527e-01   2.3240e+00   1.0054e+00 
 -6.3162e-01   1.8654e-01   4.1354e-02   6.8915e-01   5.9763e-01   2.3190e+00   1.0064e+00 
 -6.5697e-01   1.8847e-01   4.1783e-02   7.0468e-01   6.1675e-01   2.3000e+00   1.0067e+00 
 -6.8227e-01   1.9045e-01   4.2222e-02   7.4340e-01   6.6470e-01   2.2529e+00   1.0067e+00 
 -7.0740e-01   1.9233e-01   4.2639e-02   8.0012e-01   7.3575e-01   2.1880e+00   1.0053e+00 
 -7.3225e-01   1.9394e-01   4.2996e-02   8.5963e-01   8.1265e-01   2.1266e+00   1.0043e+00 
 -7.5657e-01   1.9509e-01   4.3250e-02   9.1288e-01   8.8240e-01   2.0763e+00   1.0025e+00 
 -7.7990e-01   1.9550e-01   4.3341e-02   9.5369e-01   9.3677e-01   2.0402e+00   1.0011e+00 
 -8.0203e-01   1.9486e-01   4.3200e-02   9.8011e-01   9.7257e-01   2.0174e+00   1.0003e+00 
 -8.2291e-01   1.9282e-01   4.2748e-02   9.9408e-01   9.9179e-01   2.0053e+00   1.0001e+00 
 -8.4200e-01   1.8869e-01   4.1831e-02   9.9927e-01   9.9900e-01   2.0007e+00   1.0000e+00 
 -2.6079e-01   1.4187e-01   4.4732e-02   5.8574e-01   4.7842e-01   2.4555e+00   1.0116e+00 
 -2.8114e-01   1.4909e-01   4.7008e-02   6.9684e-01   6.0928e-01   2.2984e+00   1.0102e+00 
 -3.0207e-01   1.5503e-01   4.8882e-02   8.1748e-01   7.6285e-01   2.1596e+00   1.0115e+00 
 -3.2313e-01   1.6003e-01   5.0458e-02   8.6369e-01   8.2298e-01   2.1092e+00   1.0104e+00 
 -3.4422e-01   1.6417e-01   5.1763e-02   8.8992e-01   8.5744e-01   2.0845e+00   1.0095e+00 
 -3.6550e-01   1.6756e-01   5.2832e-02   9.2120e-01   8.9961e-01   2.0535e+00   1.0092e+00 
 -3.8730e-01   1.7025e-01   5.3679e-02   9.6230e-01   9.5598e-01   2.0135e+00   1.0088e+00 
 -4.0968e-01   1.7247e-01   5.4381e-02   9.8206e-01   9.8327e-01   1.9938e+00   1.0085e+00 
 -4.3288e-01   1.7411e-01   5.4898e-02   9.5076e-01   9.3953e-01   2.0270e+00   1.0084e+00 
 -4.5692e-01   1.7510e-01   5.5209e-02   8.4423e-01   7.9520e-01   2.1354e+00   1.0079e+00 
 -4.8133e-01   1.7587e-01   5.5450e-02   7.5703e-01   6.8065e-01   2.2387e+00   1.0050e+00 
 -5.0601e-01   1.7654e-01   5.5662e-02   7.1747e-01   6.3123e-01   2.2871e+00   1.0048e+00 
 -5.3089e-01   1.7723e-01   5.5882e-02   6.9168e-01   5.9984e-01   2.3194e+00   1.0050e+00 
 -5.5592e-01   1.7806e-01   5.6143e-02   6.7620e-01   5.8139e-01   2.3387e+00   1.0054e+00 
 -5.8109e-01   1.7913e-01   5.6480e-02   6.6793e-01   5.7175e-01   2.3491e+00   1.0060e+00 
 -6.0633e-01   1.8052e-01   5.6919e-02   6.6461e-01   5.6806e-01   2.3522e+00   1.0065e+00 
 -6.3162e-01   1.8222e-01   5.7454e-02   6.6471e-01   5.6909e-01   2.3476e+00   1.0081e+00 
 -6.5697e-01   1.8411e-01   5.8050e-02   6.8244e-01   5.9044e-01   2.3263e+00   1.0081e+00 
 -6.8227e-01   1.8605e-01   5.8660e-02   7.2338e-01   6.4072e-01   2.2742e+00   1.0082e+00 
 -7.0740e-01   1.8788e-01   5.9239e-02   7.8312e-01   7.1449e-01   2.2058e+00   1.0061e+00 
 -7.3225e-01   1.8946e-01   5.9736e-02   8.4598e-01   7.9539e-01   2.1392e+00   1.0052e+00 
 -7.5657e-01   1.9058e-01   6.0089e-02   9.0356e-01   8.7036e-01   2.0846e+00   1.0031e+00 
 -7.7990e-01   1.9098e-01   6.0214e-02   9.4859e-01   9.3005e-01   2.0445e+00   1.0014e+00 
 -8.0203e-01   1.9036e-01   6.0020e-02   9.7786e-01   9.6954e-01   2.0192e+00   1.0004e+00 
 -8.2291e-01   1.8837e-01   5.9391e-02   9.9342e-01   9.9088e-01   2.0058e+00   1.0001e+00 
 -8.4200e-01   1.8433e-01   5.8118e-02   9.9918e-01   9.9888e-01   2.0008e+00   1.0000e+00 
 -2.6079e-01   1.3743e-01   5.6927e-02   5.6421e-01   4.5419e-01   2.4875e+00   1.0121e+00 
 -2.8114e-01   1.4442e-01   5.9823e-02   6.7075e-01   5.7786e-01   2.3305e+00   1.0107e+00 
 -3.0207e-01   1.5018e-01   6.2208e-02   7.9182e-01   7.3012e-01   2.1857e+00   1.0123e+00 
 -3.2313e-01   1.5502e-01   6.4213e-02   8.3835e-01   7.8979e-01   2.1329e+00   1.0109e+00 
 -3.4422e-01   1.5904e-01   6.5875e-02   8.6584e-01   8.2545e-01   2.1064e+00   1.0099e+00 
 -3.6550e-01   1.6232e-01   6.7235e-02   8.9680e-01   8.6684e-01   2.0755e+00   1.0096e+00 
 -3.8730e-01   1.6492e-01   6.8313e-02   9.4179e-01   9.2829e-01   2.0307e+00   1.0096e+00 
 -4.0968e-01   1.6708e-01   6.9206e-02   9.6729e-01   9.6343e-01   2.0056e+00   1.0094e+00 
 -4.3288e-01   1.6867e-01   6.9864e-02   9.3864e-01   9.2315e-01   2.0359e+00   1.0087e+00 
 -4.5692e-01   1.6962e-01   7.0260e-02   8.3520e-01   7.8379e-01   2.1439e+00   1.0085e+00 
 -4.8133e-01   1.7036e-01   7.0567e-02   7.4473e-01   6.6570e-01   2.2517e+00   1.0057e+00 
 -5.0601e-01   1.7102e-01   7.0837e-02   7.0117e-01   6.1173e-01   2.3057e+00   1.0056e+00 
 -5.3089e-01   1.7169e-01   7.1116e-02   6.7322e-01   5.7810e-01   2.3413e+00   1.0060e+00 
 -5.5592e-01   1.7249e-01   7.1448e-02   6.5605e-01   5.5793e-01   2.3632e+00   1.0066e+00 
 -5.8109e-01   1.7353e-01   7.1877e-02   6.4589e-01   5.4630e-01   2.3763e+00   1.0074e+00 
 -6.0633e-01   1.7488e-01   7.2436e-02   6.4139e-01   5.4142e-01   2.3807e+00   1.0082e+00 
 -6.3162e-01   1.7652e-01   7.3118e-02   6.4119e-01   5.4175e-01   2.3768e+00   1.0093e+00 
 -6.5697e-01   1.7835e-01   7.3875e-02   6.6183e-01   5.6657e-01   2.3514e+00   1.0098e+00 
 -6.8227e-01   1.8023e-01   7.4652e-02   7.0390e-01   6.1745e-01   2.2956e+00   1.0094e+00 
 -7.0740e-01   1.8201e-01   7.5389e-02   7.6495e-01   6.9199e-01   2.2255e+00   1.0070e+00 
 -7.3225e-01   1.8353e-01   7.6021e-02   8.3200e-01   7.7789e-01   2.1525e+00   1.0064e+00 
 -7.5657e-01   1.8462e-01   7.6470e-02   8.9433e-01   8.5862e-01   2.0928e+00   1.0039e+00 
 -7.7990e-01   1.8500e-01   7.6630e-02   9.4344e-01   9.2335e-01   2.0488e+00   1.0018e+00 
 -8.0203e-01   1.8440e-01   7.6382e-02   9.7560e-01   9.6651e-01   2.0210e+00   1.0005e+00 
 -8.2291e-01   1.8247e-01   7.5583e-02   9.9277e-01   9.8997e-01   2.0063e+00   1.0001e+00 
 -8.4200e-01   1.7856e-01   7.3962e-02   9.9909e-01   9.9875e-01   2.0008e+00   1.0000e+00 
 -2.6079e-01   1.3195e-01   6.8689e-02   5.4419e-01   4.3246e-01   2.5163e+00   1.0137e+00 
 -2.8114e-01   1.3866e-01   7.2182e-02   6.5010e-01   5.5392e-01   2.3562e+00   1.0122e+00 
 -3.0207e-01   1.4419e-01   7.5061e-02   7.6900e-01   7.0174e-01   2.2080e+00   1.0136e+00 
 -3.2313e-01   1.4884e-01   7.7480e-02   8.1557e-01   7.6079e-01   2.1538e+00   1.0121e+00 
 -3.4422e-01   1.5269e-01   7.9485e-02   8.4420e-01   7.9765e-01   2.1255e+00   1.0111e+00 
 -3.6550e-01   1.5584e-01   8.1126e-02   8.7487e-01   8.3841e-01   2.0946e+00   1.0110e+00 
 -3.8730e-01   1.5834e-01   8.2427e-02   9.2216e-01   9.0240e-01   2.0462e+00   1.0108e+00 
 -4.0968e-01   1.6041e-01   8.3504e-02   9.5124e-01   9.4207e-01   2.0179e+00   1.0104e+00 
 -4.3288e-01   1.6194e-01   8.4298e-02   9.2985e-01   9.1177e-01   2.0421e+00   1.0095e+00 
 -4.5692e-01   1.6285e-01   8.4776e-02   8.2700e-01   7.7416e-01   2.1507e+00   1.0100e+00 
 -4.8133e-01   1.6356e-01   8.5146e-02   7.3296e-01   6.5204e-01   2.2628e+00   1.0073e+00 
 -5.0601e-01   1.6419e-01   8.5472e-02   6.8512e-01   5.9316e-01   2.3233e+00   1.0072e+00 
 -5.3089e-01   1.6484e-01   8.5809e-02   6.5524e-01   5.5754e-01   2.3622e+00   1.0077e+00 
 -5.5592e-01   1.6561e-01   8.6210e-02   6.3609e-01   5.3526e-01   2.3874e+00   1.0084e+00 
 -5.8109e-01   1.6660e-01   8.6728e-02   6.2418e-01   5.2170e-01   2.4038e+00   1.0092e+00 
 -6.0633e-01   1.6790e-01   8.7402e-02   6.1889e-01   5.1587e-01   2.4093e+00   1.0099e+00 
 -6.3162e-01   1.6948e-01   8.8224e-02   6.1970e-01   5.1762e-01   2.4034e+00   1.0115e+00 
 -6.5697e-01   1.7123e-01   8.9138e-02   6.4202e-01   5.4390e-01   2.3758e+00   1.0115e+00 
 -6.8227e-01   1.7303e-01   9.0076e-02   6.8444e-01   5.9466e-01   2.3164e+00   1.0111e+00 
 -7.0740e-01   1.7474e-01   9.0965e-02   7.4614e-01   6.6892e-01   2.2465e+00   1.0079e+00 
 -7.3225e-01   1.7621e-01   9.1727e-02   8.1801e-01   7.6063e-01   2.1658e+00   1.0077e+00 
 -7.5657e-01   1.7725e-01   9.2270e-02   8.8509e-01   8.4705e-01   2.1008e+00   1.0049e+00 
 -7.7990e-01   1.7762e-01   9.2462e-02   9.3831e-01   9.1676e-01   2.0529e+00   1.0022e+00 
 -8.0203e-01   1.7704e-01   9.2163e-02   9.7334e-01   9.6355e-01   2.0227e+00   1.0007e+00 
 -8.2291e-01   1.7519e-01   9.1198e-02   9.9209e-01   9.8905e-01   2.0069e+00   1.0001e+00 
 -8.4200e-01   1.7143e-01   8.9243e-02   9.9901e-01   9.9863e-01   2.0009e+00   1.0000e+00 
 -2.6079e-01   1.2546e-01   7.9928e-02   5.2791e-01   4.1519e-01   2.5423e+00   1.0155e+00 
 -2.8114e-01   1.3184e-01   8.3993e-02   6.2994e-01   5.2974e-01   2.3839e+00   1.0117e+00 
 -3.0207e-01   1.3710e-01   8.7342e-02   7.4938e-01   6.7681e-01   2.2299e+00   1.0136e+00 
 -3.2313e-01   1.4152e-01   9.0157e-02   7.9651e-01   7.3618e-01   2.1736e+00   1.0123e+00 
 -3.4422e-01   1.4518e-01   9.2490e-02   8.2638e-01   7.7441e-01   2.1437e+00   1.0114e+00 
 -3.6550e-01   1.4818e-01   9.4400e-02   8.5759e-01   8.1561e-01   2.1120e+00   1.0113e+00 
 -3.8730e-01   1.5055e-01   9.5913e-02   9.0718e-01   8.8222e-01   2.0605e+00   1.0111e+00 
 -4.0968e-01   1.5252e-01   9.7167e-02   9.3884e-01   9.2520e-01   2.0297e+00   1.0107e+00 
 -4.3288e-01   1.5397e-01   9.8091e-02   9.2672e-01   9.0811e-01   2.0433e+00   1.0102e+00 
 -4.5692e-01   1.5485e-01   9.8647e-02   8.2061e-01   7.6680e-01   2.1559e+00   1.0113e+00 
 -4.8133e-01   1.5552e-01   9.9078e-02   7.2246e-01   6.3999e-01   2.2724e+00   1.0089e+00 
 -5.0601e-01   1.5612e-01   9.9457e-02   6.6996e-01   5.7567e-01   2.3403e+00   1.0086e+00 
 -5.3089e-01   1.5673e-01   9.9849e-02   6.3788e-01   5.3775e-01   2.3832e+00   1.0091e+00 
 -5.5592e-01   1.5746e-01   1.0032e-01   6.1677e-01   5.1343e-01   2.4123e+00   1.0100e+00 
 -5.8109e-01   1.5841e-01   1.0092e-01   6.0352e-01   4.9853e-01   2.4309e+00   1.0109e+00 
 -6.0633e-01   1.5964e-01   1.0170e-01   5.9814e-01   4.9272e-01   2.4363e+00   1.0118e+00 
 -6.3162e-01   1.6114e-01   1.0266e-01   6.0034e-01   4.9621e-01   2.4278e+00   1.0137e+00 
 -6.5697e-01   1.6281e-01   1.0372e-01   6.2255e-01   5.2199e-01   2.3990e+00   1.0135e+00 
 -6.8227e-01   1.6452e-01   1.0481e-01   6.6470e-01   5.7187e-01   2.3380e+00   1.0130e+00 
 -7.0740e-01   1.6615e-01   1.0585e-01   7.2798e-01   6.4706e-01   2.2665e+00   1.0092e+00 
 -7.3225e-01   1.6754e-01   1.0674e-01   8.0425e-01   7.4387e-01   2.1788e+00   1.0091e+00 
 -7.5657e-01   1.6853e-01   1.0737e-01   8.7605e-01   8.3589e-01   2.1084e+00   1.0060e+00 
 -7.7990e-01   1.6888e-01   1.0759e-01   9.3326e-01   9.1038e-01   2.0568e+00   1.0028e+00 
 -8.0203e-01   1.6834e-01   1.0724e-01   9.7112e-01   9.6066e-01   2.0245e+00   1.0009e+00 
